timestamp,open,high,low,close,volume,symbol,source
2023-10-26 13:45:00+00:00,34306.9,34362.4,34160.7,34167.4,4622.888,BTCUSDT,archive_monthly
2023-10-26 14:00:00+00:00,34167.4,34329.5,34132.5,34300.4,4243.219,BTCUSDT,archive_monthly
2023-10-26 14:15:00+00:00,34300.4,34323.0,34155.0,34277.3,3448.378,BTCUSDT,archive_monthly
2023-10-26 14:30:00+00:00,34277.4,34291.9,33830.0,34079.8,20933.388,BTCUSDT,archive_monthly
2023-10-26 14:45:00+00:00,34079.7,34229.9,34051.0,34198.0,7490.256,BTCUSDT,archive_monthly
2023-10-26 15:00:00+00:00,34198.0,34262.4,34084.6,34101.5,4846.14,BTCUSDT,archive_monthly
2023-10-26 15:15:00+00:00,34101.5,34108.4,33860.0,33919.4,11820.541,BTCUSDT,archive_monthly
2023-10-26 15:30:00+00:00,33919.2,34037.4,33859.0,33917.9,8427.86,BTCUSDT,archive_monthly
2023-10-26 15:45:00+00:00,33917.8,34067.9,33893.1,34050.0,5013.464,BTCUSDT,archive_monthly
2023-10-26 16:00:00+00:00,34050.1,34088.4,33962.7,33996.5,4092.75,BTCUSDT,archive_monthly
2023-10-26 16:15:00+00:00,33996.6,34067.5,33952.7,34016.5,4014.698,BTCUSDT,archive_monthly
2023-10-26 16:30:00+00:00,34016.6,34047.6,33875.1,33890.5,4962.073,BTCUSDT,archive_monthly
2023-10-26 16:45:00+00:00,33890.5,33934.0,33750.0,33777.6,9567.151,BTCUSDT,archive_monthly
2023-10-26 17:00:00+00:00,33777.7,33891.0,33754.6,33862.8,4996.54,BTCUSDT,archive_monthly
2023-10-26 17:15:00+00:00,33862.8,33909.9,33825.0,33873.5,2279.132,BTCUSDT,archive_monthly
2023-10-26 17:30:00+00:00,33873.4,33878.7,33802.3,33871.2,1790.112,BTCUSDT,archive_monthly
2023-10-26 17:45:00+00:00,33871.2,33984.8,33871.2,33960.0,2977.448,BTCUSDT,archive_monthly
2023-10-26 18:00:00+00:00,33960.1,34045.2,33946.4,34030.6,2946.077,BTCUSDT,archive_monthly
2023-10-26 18:15:00+00:00,34030.7,34048.1,33970.8,34032.2,2565.598,BTCUSDT,archive_monthly
2023-10-26 18:30:00+00:00,34032.2,34094.4,34007.4,34019.1,2426.722,BTCUSDT,archive_monthly
2023-10-26 18:45:00+00:00,34019.1,34036.8,33977.0,33987.0,1610.916,BTCUSDT,archive_monthly
2023-10-26 19:00:00+00:00,33986.9,34083.4,33963.2,33982.2,2182.489,BTCUSDT,archive_monthly
2023-10-26 19:15:00+00:00,33982.3,34036.1,33955.6,33960.0,1592.352,BTCUSDT,archive_monthly
2023-10-26 19:30:00+00:00,33959.9,34002.0,33920.5,33992.4,1680.899,BTCUSDT,archive_monthly
2023-10-26 19:45:00+00:00,33992.3,34150.0,33992.3,34052.1,5155.414,BTCUSDT,archive_monthly
2023-10-26 20:00:00+00:00,34052.2,34155.3,34026.6,34154.3,3865.983,BTCUSDT,archive_monthly
2023-10-26 20:15:00+00:00,34154.2,34210.0,34098.1,34190.3,2942.166,BTCUSDT,archive_monthly
2023-10-26 20:30:00+00:00,34190.2,34224.1,34137.6,34168.5,2391.267,BTCUSDT,archive_monthly
2023-10-26 20:45:00+00:00,34168.6,34198.9,34132.1,34189.1,1068.027,BTCUSDT,archive_monthly
2023-10-26 21:00:00+00:00,34189.0,34225.0,34159.7,34191.3,1246.78,BTCUSDT,archive_monthly
2023-10-26 21:15:00+00:00,34191.3,34191.4,34111.0,34138.9,1348.441,BTCUSDT,archive_monthly
2023-10-26 21:30:00+00:00,34138.9,34146.6,34090.0,34117.1,937.558,BTCUSDT,archive_monthly
2023-10-26 21:45:00+00:00,34117.1,34140.1,34114.6,34124.7,592.209,BTCUSDT,archive_monthly
2023-10-26 22:00:00+00:00,34124.6,34203.2,34124.6,34179.1,1802.841,BTCUSDT,archive_monthly
2023-10-26 22:15:00+00:00,34179.1,34207.4,34150.2,34205.4,1031.265,BTCUSDT,archive_monthly
2023-10-26 22:30:00+00:00,34205.4,34219.6,34179.0,34215.9,1145.373,BTCUSDT,archive_monthly
2023-10-26 22:45:00+00:00,34215.9,34262.0,34170.0,34236.7,2221.589,BTCUSDT,archive_monthly
2023-10-26 23:00:00+00:00,34236.7,34259.3,34196.2,34254.5,1222.56,BTCUSDT,archive_monthly
2023-10-26 23:15:00+00:00,34254.4,34287.5,34199.4,34203.7,2050.636,BTCUSDT,archive_monthly
2023-10-26 23:30:00+00:00,34203.7,34203.8,34140.5,34152.8,1721.349,BTCUSDT,archive_monthly
2023-10-26 23:45:00+00:00,34152.9,34174.0,34136.4,34154.0,1312.832,BTCUSDT,archive_monthly
2023-10-27 00:00:00+00:00,34154.0,34179.6,34078.7,34117.3,3110.03,BTCUSDT,archive_monthly
2023-10-27 00:15:00+00:00,34117.4,34131.3,34035.0,34115.5,2169.987,BTCUSDT,archive_monthly
2023-10-27 00:30:00+00:00,34115.5,34128.9,34027.0,34031.2,1614.396,BTCUSDT,archive_monthly
2023-10-27 00:45:00+00:00,34031.3,34062.8,33972.0,34020.0,2707.411,BTCUSDT,archive_monthly
2023-10-27 01:00:00+00:00,34020.1,34059.8,33931.5,34020.6,3549.712,BTCUSDT,archive_monthly
2023-10-27 01:15:00+00:00,34020.5,34020.6,33930.2,33949.4,2420.632,BTCUSDT,archive_monthly
2023-10-27 01:30:00+00:00,33949.3,34002.0,33936.5,33989.1,1353.888,BTCUSDT,archive_monthly
2023-10-27 01:45:00+00:00,33989.1,33989.1,33774.0,33849.0,7599.004,BTCUSDT,archive_monthly
2023-10-27 02:00:00+00:00,33849.0,33989.3,33806.4,33981.3,3950.533,BTCUSDT,archive_monthly
2023-10-27 02:15:00+00:00,33981.3,34104.0,33975.0,34075.7,3735.835,BTCUSDT,archive_monthly
2023-10-27 02:30:00+00:00,34075.8,34149.9,34068.9,34100.0,2205.166,BTCUSDT,archive_monthly
2023-10-27 02:45:00+00:00,34099.9,34141.6,34084.2,34093.0,1273.899,BTCUSDT,archive_monthly
2023-10-27 03:00:00+00:00,34093.0,34112.0,34053.1,34103.0,1765.699,BTCUSDT,archive_monthly
2023-10-27 03:15:00+00:00,34103.0,34148.9,34100.3,34101.6,1592.712,BTCUSDT,archive_monthly
2023-10-27 03:30:00+00:00,34101.6,34156.6,34082.0,34123.4,1260.526,BTCUSDT,archive_monthly
2023-10-27 03:45:00+00:00,34123.4,34137.4,34088.0,34124.0,810.974,BTCUSDT,archive_monthly
2023-10-27 04:00:00+00:00,34124.1,34128.6,34086.5,34109.3,1139.595,BTCUSDT,archive_monthly
2023-10-27 04:15:00+00:00,34109.3,34121.5,34010.0,34021.4,2506.834,BTCUSDT,archive_monthly
2023-10-27 04:30:00+00:00,34021.5,34084.4,34010.0,34078.0,1405.185,BTCUSDT,archive_monthly
2023-10-27 04:45:00+00:00,34078.1,34197.0,34078.0,34099.1,3569.552,BTCUSDT,archive_monthly
2023-10-27 05:00:00+00:00,34099.1,34110.6,34034.5,34055.9,2185.649,BTCUSDT,archive_monthly
2023-10-27 05:15:00+00:00,34055.9,34056.4,33969.6,34038.2,2122.944,BTCUSDT,archive_monthly
2023-10-27 05:30:00+00:00,34038.2,34124.4,34031.7,34112.8,1946.78,BTCUSDT,archive_monthly
2023-10-27 05:45:00+00:00,34112.9,34125.0,34074.0,34087.2,1395.684,BTCUSDT,archive_monthly
2023-10-27 06:00:00+00:00,34087.1,34170.0,34074.9,34157.3,1444.001,BTCUSDT,archive_monthly
2023-10-27 06:15:00+00:00,34157.3,34164.0,34086.8,34117.5,1177.037,BTCUSDT,archive_monthly
2023-10-27 06:30:00+00:00,34117.5,34172.1,34104.2,34156.8,1354.271,BTCUSDT,archive_monthly
2023-10-27 06:45:00+00:00,34156.9,34253.3,34156.8,34242.4,3031.869,BTCUSDT,archive_monthly
2023-10-27 07:00:00+00:00,34242.4,34245.8,34140.9,34141.0,2081.113,BTCUSDT,archive_monthly
2023-10-27 07:15:00+00:00,34141.0,34190.0,34110.0,34117.8,2120.572,BTCUSDT,archive_monthly
2023-10-27 07:30:00+00:00,34117.7,34146.4,34056.1,34065.5,2392.22,BTCUSDT,archive_monthly
2023-10-27 07:45:00+00:00,34065.5,34074.9,33929.3,33954.0,4781.405,BTCUSDT,archive_monthly
2023-10-27 08:00:00+00:00,33954.0,34041.0,33950.0,34009.5,3014.43,BTCUSDT,archive_monthly
2023-10-27 08:15:00+00:00,34009.6,34058.0,33990.0,34009.2,1663.111,BTCUSDT,archive_monthly
2023-10-27 08:30:00+00:00,34009.2,34078.1,33986.0,34076.7,1538.494,BTCUSDT,archive_monthly
2023-10-27 08:45:00+00:00,34076.7,34141.4,34063.2,34092.0,3027.361,BTCUSDT,archive_monthly
2023-10-27 09:00:00+00:00,34092.1,34157.5,34092.0,34138.1,1869.476,BTCUSDT,archive_monthly
2023-10-27 09:15:00+00:00,34138.1,34185.0,34138.0,34184.5,1451.902,BTCUSDT,archive_monthly
2023-10-27 09:30:00+00:00,34184.4,34185.3,34090.0,34120.0,2282.053,BTCUSDT,archive_monthly
2023-10-27 09:45:00+00:00,34120.0,34167.5,34096.7,34165.4,1647.43,BTCUSDT,archive_monthly
2023-10-27 10:00:00+00:00,34165.3,34183.4,34108.4,34127.9,2042.948,BTCUSDT,archive_monthly
2023-10-27 10:15:00+00:00,34127.9,34158.7,34120.1,34156.2,1178.94,BTCUSDT,archive_monthly
2023-10-27 10:30:00+00:00,34156.1,34156.1,34101.5,34108.9,1316.758,BTCUSDT,archive_monthly
2023-10-27 10:45:00+00:00,34108.9,34132.0,34077.0,34080.7,1419.913,BTCUSDT,archive_monthly
2023-10-27 11:00:00+00:00,34080.6,34110.0,34024.0,34076.8,2288.595,BTCUSDT,archive_monthly
2023-10-27 11:15:00+00:00,34076.8,34088.1,34010.0,34019.0,1812.709,BTCUSDT,archive_monthly
2023-10-27 11:30:00+00:00,34019.1,34055.5,33978.6,33987.6,2819.481,BTCUSDT,archive_monthly
2023-10-27 11:45:00+00:00,33987.6,34080.0,33982.4,34055.3,2272.234,BTCUSDT,archive_monthly
2023-10-27 12:00:00+00:00,34055.1,34086.9,33984.0,34020.0,2439.944,BTCUSDT,archive_monthly
2023-10-27 12:15:00+00:00,34020.0,34099.3,33940.0,33969.9,3111.515,BTCUSDT,archive_monthly
2023-10-27 12:30:00+00:00,33970.0,34075.9,33912.1,34054.0,4737.564,BTCUSDT,archive_monthly
2023-10-27 12:45:00+00:00,34054.0,34220.0,34052.0,34138.0,6791.988,BTCUSDT,archive_monthly
2023-10-27 13:00:00+00:00,34138.0,34205.4,34113.0,34140.0,3132.692,BTCUSDT,archive_monthly
2023-10-27 13:15:00+00:00,34140.0,34198.0,34104.7,34195.2,2087.507,BTCUSDT,archive_monthly
2023-10-27 13:30:00+00:00,34195.2,34211.4,34137.0,34185.0,3523.98,BTCUSDT,archive_monthly
2023-10-27 13:45:00+00:00,34185.0,34189.5,34118.0,34167.3,2432.491,BTCUSDT,archive_monthly
2023-10-27 14:00:00+00:00,34167.3,34173.9,34037.5,34038.7,4755.635,BTCUSDT,archive_monthly
2023-10-27 14:15:00+00:00,34038.6,34038.7,33930.7,33931.6,7018.706,BTCUSDT,archive_monthly
2023-10-27 14:30:00+00:00,33931.6,34012.9,33853.0,33942.1,8411.339,BTCUSDT,archive_monthly
2023-10-27 14:45:00+00:00,33942.0,33971.2,33875.0,33913.5,4240.269,BTCUSDT,archive_monthly
2023-10-27 15:00:00+00:00,33913.4,33965.6,33826.5,33924.6,5910.689,BTCUSDT,archive_monthly
2023-10-27 15:15:00+00:00,33924.5,33975.0,33909.4,33948.3,2354.143,BTCUSDT,archive_monthly
2023-10-27 15:30:00+00:00,33948.3,34135.9,33946.5,34117.2,5532.362,BTCUSDT,archive_monthly
2023-10-27 15:45:00+00:00,34117.2,34117.2,33937.5,34010.9,4301.145,BTCUSDT,archive_monthly
2023-10-27 16:00:00+00:00,34010.8,34042.2,33975.0,34006.7,2166.867,BTCUSDT,archive_monthly
2023-10-27 16:15:00+00:00,34006.7,34031.8,33962.8,33993.2,1405.614,BTCUSDT,archive_monthly
2023-10-27 16:30:00+00:00,33993.2,33993.3,33925.6,33925.6,1457.01,BTCUSDT,archive_monthly
2023-10-27 16:45:00+00:00,33925.6,33936.9,33855.6,33881.0,3449.079,BTCUSDT,archive_monthly
2023-10-27 17:00:00+00:00,33881.0,33900.0,33350.0,33654.1,24767.426,BTCUSDT,archive_monthly
2023-10-27 17:15:00+00:00,33654.1,33741.9,33636.8,33719.3,5994.954,BTCUSDT,archive_monthly
2023-10-27 17:30:00+00:00,33719.4,33744.6,33620.7,33667.8,3995.412,BTCUSDT,archive_monthly
2023-10-27 17:45:00+00:00,33667.8,33699.5,33581.5,33609.1,2855.828,BTCUSDT,archive_monthly
2023-10-27 18:00:00+00:00,33609.1,33684.2,33550.0,33566.0,4499.672,BTCUSDT,archive_monthly
2023-10-27 18:15:00+00:00,33566.1,33612.6,33425.1,33448.8,6726.43,BTCUSDT,archive_monthly
2023-10-27 18:30:00+00:00,33448.8,33669.3,33402.4,33638.0,7699.567,BTCUSDT,archive_monthly
2023-10-27 18:45:00+00:00,33637.9,33665.7,33569.0,33604.4,2947.54,BTCUSDT,archive_monthly
2023-10-27 19:00:00+00:00,33604.4,33674.6,33598.7,33656.5,2140.655,BTCUSDT,archive_monthly
2023-10-27 19:15:00+00:00,33656.6,33676.8,33628.5,33667.4,1119.326,BTCUSDT,archive_monthly
2023-10-27 19:30:00+00:00,33667.3,33698.4,33612.0,33680.3,2414.047,BTCUSDT,archive_monthly
2023-10-27 19:45:00+00:00,33680.3,33717.3,33662.0,33705.5,1796.364,BTCUSDT,archive_monthly
2023-10-27 20:00:00+00:00,33705.6,33728.7,33686.0,33714.5,1680.988,BTCUSDT,archive_monthly
2023-10-27 20:15:00+00:00,33714.4,33780.0,33708.6,33776.8,2646.052,BTCUSDT,archive_monthly
2023-10-27 20:30:00+00:00,33776.8,33885.6,33762.3,33790.9,3816.838,BTCUSDT,archive_monthly
2023-10-27 20:45:00+00:00,33790.9,33841.0,33770.2,33835.2,1428.796,BTCUSDT,archive_monthly
2023-10-27 21:00:00+00:00,33835.2,33870.0,33793.8,33844.8,1708.698,BTCUSDT,archive_monthly
2023-10-27 21:15:00+00:00,33844.8,33847.2,33780.6,33789.1,1480.018,BTCUSDT,archive_monthly
2023-10-27 21:30:00+00:00,33789.2,33870.6,33789.1,33842.2,1171.237,BTCUSDT,archive_monthly
2023-10-27 21:45:00+00:00,33842.3,33860.0,33831.8,33843.9,695.771,BTCUSDT,archive_monthly
2023-10-27 22:00:00+00:00,33843.9,33849.6,33822.2,33833.3,897.8,BTCUSDT,archive_monthly
2023-10-27 22:15:00+00:00,33833.3,33850.0,33797.2,33847.6,1138.341,BTCUSDT,archive_monthly
2023-10-27 22:30:00+00:00,33847.6,33880.0,33805.5,33809.3,1283.566,BTCUSDT,archive_monthly
2023-10-27 22:45:00+00:00,33809.2,33849.5,33802.0,33813.8,694.938,BTCUSDT,archive_monthly
2023-10-27 23:00:00+00:00,33813.8,33846.0,33788.5,33846.0,887.134,BTCUSDT,archive_monthly
2023-10-27 23:15:00+00:00,33846.0,33850.0,33831.0,33845.3,689.474,BTCUSDT,archive_monthly
2023-10-27 23:30:00+00:00,33845.2,33948.9,33840.0,33908.0,3324.456,BTCUSDT,archive_monthly
2023-10-27 23:45:00+00:00,33908.0,33922.8,33886.9,33893.1,870.161,BTCUSDT,archive_monthly
2023-10-28 00:00:00+00:00,33893.2,33913.3,33891.0,33891.9,956.885,BTCUSDT,archive_monthly
2023-10-28 00:15:00+00:00,33892.0,33920.0,33867.4,33918.7,983.929,BTCUSDT,archive_monthly
2023-10-28 00:30:00+00:00,33918.7,33940.0,33894.8,33900.0,1011.589,BTCUSDT,archive_monthly
2023-10-28 00:45:00+00:00,33900.0,33904.0,33890.1,33897.5,607.147,BTCUSDT,archive_monthly
2023-10-28 01:00:00+00:00,33897.6,33914.1,33874.8,33885.0,943.999,BTCUSDT,archive_monthly
2023-10-28 01:15:00+00:00,33885.0,33907.2,33875.0,33880.1,784.898,BTCUSDT,archive_monthly
2023-10-28 01:30:00+00:00,33880.1,33904.8,33872.1,33888.3,755.671,BTCUSDT,archive_monthly
2023-10-28 01:45:00+00:00,33888.3,33924.4,33885.4,33924.4,645.092,BTCUSDT,archive_monthly
2023-10-28 02:00:00+00:00,33924.4,33925.0,33906.8,33912.9,772.882,BTCUSDT,archive_monthly
2023-10-28 02:15:00+00:00,33913.0,33932.9,33909.6,33932.9,453.787,BTCUSDT,archive_monthly
2023-10-28 02:30:00+00:00,33932.9,33932.9,33911.6,33926.4,482.916,BTCUSDT,archive_monthly
2023-10-28 02:45:00+00:00,33926.4,34188.8,33919.4,34100.1,8546.028,BTCUSDT,archive_monthly
2023-10-28 03:00:00+00:00,34100.2,34107.0,34046.0,34104.9,2058.444,BTCUSDT,archive_monthly
2023-10-28 03:15:00+00:00,34105.0,34105.0,34036.4,34036.5,1339.01,BTCUSDT,archive_monthly
2023-10-28 03:30:00+00:00,34036.5,34076.6,34011.1,34053.4,1160.58,BTCUSDT,archive_monthly
2023-10-28 03:45:00+00:00,34053.4,34076.5,34036.5,34068.5,887.952,BTCUSDT,archive_monthly
2023-10-28 04:00:00+00:00,34068.5,34070.4,34044.9,34047.9,802.686,BTCUSDT,archive_monthly
2023-10-28 04:15:00+00:00,34047.9,34064.5,34026.0,34053.3,664.966,BTCUSDT,archive_monthly
2023-10-28 04:30:00+00:00,34053.3,34080.0,34036.6,34080.0,670.797,BTCUSDT,archive_monthly
2023-10-28 04:45:00+00:00,34080.0,34098.0,34074.9,34096.8,922.66,BTCUSDT,archive_monthly
2023-10-28 05:00:00+00:00,34096.9,34149.4,34091.2,34143.5,2219.747,BTCUSDT,archive_monthly
2023-10-28 05:15:00+00:00,34143.5,34199.5,34114.0,34127.9,2851.445,BTCUSDT,archive_monthly
2023-10-28 05:30:00+00:00,34127.8,34146.1,34071.0,34135.0,2103.28,BTCUSDT,archive_monthly
2023-10-28 05:45:00+00:00,34135.0,34138.8,34089.0,34092.5,810.636,BTCUSDT,archive_monthly
2023-10-28 06:00:00+00:00,34092.6,34125.6,34065.0,34124.2,1189.079,BTCUSDT,archive_monthly
2023-10-28 06:15:00+00:00,34124.1,34128.8,34087.5,34114.1,925.347,BTCUSDT,archive_monthly
2023-10-28 06:30:00+00:00,34114.0,34116.0,34075.0,34087.4,847.178,BTCUSDT,archive_monthly
2023-10-28 06:45:00+00:00,34087.4,34109.6,34040.0,34066.4,1461.032,BTCUSDT,archive_monthly
2023-10-28 07:00:00+00:00,34066.4,34080.9,34052.5,34068.1,761.399,BTCUSDT,archive_monthly
2023-10-28 07:15:00+00:00,34068.0,34094.7,34068.0,34086.9,632.669,BTCUSDT,archive_monthly
2023-10-28 07:30:00+00:00,34086.8,34095.2,34083.9,34086.0,556.428,BTCUSDT,archive_monthly
2023-10-28 07:45:00+00:00,34085.9,34087.3,34041.9,34057.2,1137.851,BTCUSDT,archive_monthly
2023-10-28 08:00:00+00:00,34057.2,34073.6,34038.0,34072.1,1071.259,BTCUSDT,archive_monthly
2023-10-28 08:15:00+00:00,34072.1,34099.7,34051.3,34070.3,754.595,BTCUSDT,archive_monthly
2023-10-28 08:30:00+00:00,34070.3,34105.7,34070.2,34105.7,762.521,BTCUSDT,archive_monthly
2023-10-28 08:45:00+00:00,34105.6,34120.2,34078.2,34101.7,849.285,BTCUSDT,archive_monthly
2023-10-28 09:00:00+00:00,34101.8,34106.2,34065.4,34094.4,688.065,BTCUSDT,archive_monthly
2023-10-28 09:15:00+00:00,34094.4,34114.0,34068.6,34079.1,857.642,BTCUSDT,archive_monthly
2023-10-28 09:30:00+00:00,34079.0,34126.0,34075.5,34107.0,933.607,BTCUSDT,archive_monthly
2023-10-28 09:45:00+00:00,34107.0,34129.3,34097.5,34098.2,753.282,BTCUSDT,archive_monthly
2023-10-28 10:00:00+00:00,34098.2,34116.3,34098.1,34110.0,513.009,BTCUSDT,archive_monthly
2023-10-28 10:15:00+00:00,34110.1,34113.3,34090.2,34113.2,539.604,BTCUSDT,archive_monthly
2023-10-28 10:30:00+00:00,34113.2,34116.2,34081.5,34081.5,645.304,BTCUSDT,archive_monthly
2023-10-28 10:45:00+00:00,34081.5,34115.0,34081.5,34114.9,611.917,BTCUSDT,archive_monthly
2023-10-28 11:00:00+00:00,34114.8,34195.0,34106.9,34175.6,2706.38,BTCUSDT,archive_monthly
2023-10-28 11:15:00+00:00,34175.6,34535.8,34174.8,34326.0,16163.067,BTCUSDT,archive_monthly
2023-10-28 11:30:00+00:00,34326.0,34386.8,34134.1,34212.9,8721.332,BTCUSDT,archive_monthly
2023-10-28 11:45:00+00:00,34212.9,34235.2,34162.0,34182.5,3732.014,BTCUSDT,archive_monthly
2023-10-28 12:00:00+00:00,34182.5,34222.0,34137.1,34147.5,2440.146,BTCUSDT,archive_monthly
2023-10-28 12:15:00+00:00,34147.6,34187.3,34101.0,34162.6,3193.541,BTCUSDT,archive_monthly
2023-10-28 12:30:00+00:00,34162.5,34168.5,34134.0,34147.4,1083.397,BTCUSDT,archive_monthly
2023-10-28 12:45:00+00:00,34147.4,34151.4,33930.0,34035.9,9785.307,BTCUSDT,archive_monthly
2023-10-28 13:00:00+00:00,34035.9,34072.5,33937.8,34063.9,3178.312,BTCUSDT,archive_monthly
2023-10-28 13:15:00+00:00,34064.0,34095.7,34044.0,34076.9,1458.585,BTCUSDT,archive_monthly
2023-10-28 13:30:00+00:00,34076.9,34110.8,34072.8,34074.0,1430.082,BTCUSDT,archive_monthly
2023-10-28 13:45:00+00:00,34074.0,34145.7,34064.3,34142.2,1553.937,BTCUSDT,archive_monthly
2023-10-28 14:00:00+00:00,34142.3,34166.3,34094.0,34158.0,1835.335,BTCUSDT,archive_monthly
2023-10-28 14:15:00+00:00,34157.9,34166.0,34050.5,34107.4,1514.735,BTCUSDT,archive_monthly
2023-10-28 14:30:00+00:00,34107.4,34118.0,34076.2,34102.2,1048.791,BTCUSDT,archive_monthly
2023-10-28 14:45:00+00:00,34102.2,34108.7,34068.8,34104.3,790.424,BTCUSDT,archive_monthly
2023-10-28 15:00:00+00:00,34104.3,34126.0,34075.8,34124.0,861.811,BTCUSDT,archive_monthly
2023-10-28 15:15:00+00:00,34123.9,34159.9,34123.9,34153.3,1069.894,BTCUSDT,archive_monthly
2023-10-28 15:30:00+00:00,34153.3,34199.6,34131.7,34190.9,1581.568,BTCUSDT,archive_monthly
2023-10-28 15:45:00+00:00,34190.9,34248.0,34170.6,34199.9,2718.368,BTCUSDT,archive_monthly
2023-10-28 16:00:00+00:00,34200.0,34200.0,34136.9,34137.1,1697.527,BTCUSDT,archive_monthly
2023-10-28 16:15:00+00:00,34137.1,34164.9,34115.5,34157.6,940.181,BTCUSDT,archive_monthly
2023-10-28 16:30:00+00:00,34157.5,34160.1,34118.5,34130.0,822.216,BTCUSDT,archive_monthly
2023-10-28 16:45:00+00:00,34130.0,34151.4,34117.4,34148.4,788.51,BTCUSDT,archive_monthly
2023-10-28 17:00:00+00:00,34148.4,34148.4,34114.0,34121.5,500.776,BTCUSDT,archive_monthly
2023-10-28 17:15:00+00:00,34121.4,34138.5,34082.0,34138.4,792.602,BTCUSDT,archive_monthly
2023-10-28 17:30:00+00:00,34138.5,34147.3,34121.0,34122.6,448.32,BTCUSDT,archive_monthly
2023-10-28 17:45:00+00:00,34122.6,34143.9,34105.2,34138.8,543.844,BTCUSDT,archive_monthly
2023-10-28 18:00:00+00:00,34138.8,34138.9,34082.0,34100.0,593.418,BTCUSDT,archive_monthly
2023-10-28 18:15:00+00:00,34100.0,34133.6,34082.0,34092.5,728.915,BTCUSDT,archive_monthly
2023-10-28 18:30:00+00:00,34092.5,34165.6,34086.8,34140.5,934.956,BTCUSDT,archive_monthly
2023-10-28 18:45:00+00:00,34140.6,34230.7,34138.1,34171.1,1342.399,BTCUSDT,archive_monthly
2023-10-28 19:00:00+00:00,34171.2,34175.7,34140.4,34156.3,595.445,BTCUSDT,archive_monthly
2023-10-28 19:15:00+00:00,34156.3,34182.7,34148.6,34159.2,472.659,BTCUSDT,archive_monthly
2023-10-28 19:30:00+00:00,34159.2,34173.8,34131.1,34146.7,459.039,BTCUSDT,archive_monthly
2023-10-28 19:45:00+00:00,34146.7,34146.8,34118.2,34118.3,459.628,BTCUSDT,archive_monthly
2023-10-28 20:00:00+00:00,34118.3,34150.5,34098.0,34127.7,1013.17,BTCUSDT,archive_monthly
2023-10-28 20:15:00+00:00,34127.7,34141.8,34121.3,34123.1,274.221,BTCUSDT,archive_monthly
2023-10-28 20:30:00+00:00,34123.1,34138.6,34103.1,34118.8,368.919,BTCUSDT,archive_monthly
2023-10-28 20:45:00+00:00,34118.8,34138.3,34112.8,34129.9,326.946,BTCUSDT,archive_monthly
2023-10-28 21:00:00+00:00,34129.9,34193.8,34129.9,34187.7,750.203,BTCUSDT,archive_monthly
2023-10-28 21:15:00+00:00,34187.8,34193.4,34158.9,34181.7,720.451,BTCUSDT,archive_monthly
2023-10-28 21:30:00+00:00,34181.6,34198.0,34174.1,34189.8,433.626,BTCUSDT,archive_monthly
2023-10-28 21:45:00+00:00,34189.8,34200.0,34189.0,34194.8,315.807,BTCUSDT,archive_monthly
2023-10-28 22:00:00+00:00,34194.8,34194.9,34159.1,34167.7,375.178,BTCUSDT,archive_monthly
2023-10-28 22:15:00+00:00,34167.7,34167.8,34102.7,34116.3,721.898,BTCUSDT,archive_monthly
2023-10-28 22:30:00+00:00,34116.3,34128.0,34063.0,34125.6,1340.441,BTCUSDT,archive_monthly
2023-10-28 22:45:00+00:00,34125.5,34128.1,34100.0,34105.9,335.367,BTCUSDT,archive_monthly
2023-10-28 23:00:00+00:00,34106.0,34116.0,34071.6,34085.9,829.2,BTCUSDT,archive_monthly
2023-10-28 23:15:00+00:00,34085.9,34104.6,34070.0,34104.6,619.543,BTCUSDT,archive_monthly
2023-10-28 23:30:00+00:00,34104.6,34104.6,34073.9,34090.9,529.355,BTCUSDT,archive_monthly
2023-10-28 23:45:00+00:00,34090.8,34121.7,34086.6,34086.6,445.047,BTCUSDT,archive_monthly
2023-10-29 00:00:00+00:00,34086.7,34086.7,34044.5,34080.3,1297.095,BTCUSDT,archive_monthly
2023-10-29 00:15:00+00:00,34080.2,34099.6,34080.2,34099.5,558.19,BTCUSDT,archive_monthly
2023-10-29 00:30:00+00:00,34099.5,34100.0,34054.8,34099.5,743.549,BTCUSDT,archive_monthly
2023-10-29 00:45:00+00:00,34099.5,34110.5,34075.5,34084.5,681.071,BTCUSDT,archive_monthly
2023-10-29 01:00:00+00:00,34084.8,34099.4,34035.3,34051.4,844.908,BTCUSDT,archive_monthly
2023-10-29 01:15:00+00:00,34051.4,34066.0,33960.9,33998.0,3619.561,BTCUSDT,archive_monthly
2023-10-29 01:30:00+00:00,33998.1,34039.9,33956.1,34025.3,1910.273,BTCUSDT,archive_monthly
2023-10-29 01:45:00+00:00,34025.3,34037.6,34002.0,34010.5,609.816,BTCUSDT,archive_monthly
2023-10-29 02:00:00+00:00,34010.5,34018.7,33982.4,34000.8,815.46,BTCUSDT,archive_monthly
2023-10-29 02:15:00+00:00,34000.8,34028.9,33987.0,34024.5,593.024,BTCUSDT,archive_monthly
2023-10-29 02:30:00+00:00,34024.4,34025.0,33970.0,34010.0,698.181,BTCUSDT,archive_monthly
2023-10-29 02:45:00+00:00,34009.9,34038.0,34000.0,34037.9,513.14,BTCUSDT,archive_monthly
2023-10-29 03:00:00+00:00,34038.0,34038.0,33993.2,34006.0,911.764,BTCUSDT,archive_monthly
